CODMUN,Ano,IDEB,AlunosAI,TotalEscolas,Aluno/Escola,TemAgua,TemEnergia,TemEsgoto,Alimentacao,Internet,Biblioteca,Aluno/Docente,TotalDocentes,Escolaridade,ComPos,Concursado,Temporario,Terceirizado,CLT,CO_REGIAO,CO_UF,TotalAlunos,SexoMasc,SexoFem,Branco,Preto,Pardo,Amarelo,Indigena,Urbano,Deficiencia,PIBpcapita,Caracterização do órgão gestor ,Sexo,EscolaridadeGestor,PosGestor,capac.gestao,PME,Pcarr,ConsEd,ConsFundeb,ConsAlim,ConsTransp,SelecDir,OrdDesp,pibmun,IDHM ,gini,poppobre,popextpobre,partido,rend,saeb,invest,investAluno,tpcons
4118907,2014,6.5,1,2,348,1,1,1,1,1,1,21.75,32,0.682291667,0.78125,0.9375,0.09375,0,0,4,41,696,0.489942529,0.510057471,0.778735632,0.004310345,0.17816092,0.004310345,0.001436782,1,0.074712644,49172.16209,0,0,3,1,1,0,1,0,1,1,0,0,1,533616,0.741,0.307,0.789,0.035,2,0.948974,44450368.52,18580832.89,26696.59898,0
4213153,2014,6.5,1,1,178,1,1,1,1,1,1,16.18181818,11,0.742424242,0.818181818,0.909090909,0.090909091,0,0,4,42,178,0.556179775,0.443820225,0.730337079,0.016853933,0.112359551,0.005617978,0,1,0,20033.09849,0,0,2,0,0,1,0,1,1,1,1,1,1,55732,0.87,0.352,1.218,0.9,2,0.975666,13609420.26,6788690.13,38138.7086,0
3532405,2014,5.9,1,10,92.7,1,1,1,1,0.1,0,19.72340426,47,0.475177305,0.29787234,1,0,0,0,3,35,927,0.523193096,0.476806904,0.650485437,0.015102481,0.083063646,0.001078749,0.001078749,0.737864078,0.02373247,17771.68142,0,0,2,0,0,0,1,1,1,1,1,1,0,313226,0.794,0.382,4.388,2.18,3,0.959947,65631572.56,26422045.89,28502.74638,0
4210555,2014,6.8,1,1,109,1,1,1,1,1,0,10.9,10,0.783333333,0.9,0.7,0.3,0,0,4,42,109,0.577981651,0.422018349,0.688073395,0,0.165137615,0,0,1,0.055045872,28590.93548,0,0,3,1,0,1,1,1,1,1,1,1,1,58497,0.861,0.343,0.61,0.086,1,1,9531197.31,4627406.16,42453.26752,0
3204401,2014,5.6,1,10,77,1,1,1,1,0.2,0.04,15.4,50,0.73,0.84,0.44,0.56,0,0,3,32,770,0.535064935,0.464935065,0.498701299,0.02987013,0.38961039,0,0,0.676623377,0.075324675,14079.05732,1,0,3,1,0,0,0,1,1,1,0,0,1,169230,0.83,0.411,3.148,-0.036,2,0.875962,40404531.33,17697333.69,22983.55025,0
3538907,2014,5.7,1,3,360,1,1,1,1,0.333333333,0,21.17647059,51,0.558823529,0.470588235,0.960784314,0.078431373,0,0,3,35,1080,0.528703704,0.471296296,0.714814815,0.019444444,0.176851852,0,0,1,0.051851852,12620.90224,0,0,3,1,1,0,0,1,1,1,0,1,0,307003,0.877,0.399,1.86,0.505,1,0.996374,63863773.68,20384291.01,18874.34353,1
3556404,2014,6.6,1,7,365.5714286,1,1,1,1,1,0.081632653,22.06034483,116,0.527298851,0.422413793,0.689655172,0.318965517,0,0,3,35,2559,0.511527941,0.488472059,0.675263775,0.029308324,0.156701837,0.002735444,0.000390778,1,0.050019539,19277.76547,1,0,3,1,1,0,1,1,1,1,0,1,0,800933,0.863,0.356,1.551,0.699,1,0.981926,130585049.2,53585566.96,20940.0418,0
4112108,2014,6,1,6,137.1666667,1,1,1,1,1,0.694444444,16.46,50,0.78,0.9,0.94,0.06,0,0,4,41,823,0.478736331,0.52126367,0.719319563,0.02308627,0.245443499,0,0,1,0.104495747,30047.01921,0,0,3,1,1,0,1,1,1,1,1,1,0,634924,0.79,0.382,0.845,0.125,1,0.969259,47364624.83,21533057.63,26164.10405,1
4117701,2014,5.9,1,15,161.9333333,1,1,1,1,0.866666667,0.36,20.24166667,120,0.761111111,0.858333333,0.933333333,0.041666667,0.025,0,4,41,2429,0.521202141,0.478797859,0.709757102,0.008645533,0.097159325,0.001646768,0,0.583779333,0.090983944,29008.22652,1,0,3,1,0,0,1,1,1,1,1,1,0,975054,0.76,0.489,5.363,1.138,1,0.92873,117000463.2,58485520.25,24078.02398,1
5214408,2014,5.8,1,2,205,1,1,1,1,1,0,27.33333333,15,0.433333333,0.2,0.4,0.6,0,0,5,52,410,0.531707317,0.468292683,0.063414634,0,0.097560976,0,0,1,0.146341463,16427.65366,1,0,3,1,0,0,1,1,1,1,0,1,1,140161,0.792,0.384,2.224,-0.122,1,0.982396,26791046.56,13390502.48,32659.76215,0
4102000,2014,6.5,1,14,141.5,1,1,1,1,1,0.326530612,16.78813559,118,0.79519774,0.940677966,0.889830508,0.110169492,0,0,4,41,1981,0.527511358,0.472488642,0.628975265,0.008581524,0.204442201,0.003028773,0.000504796,0.964159515,0.066633014,27072.69701,0,0,2,0,0,1,1,0,1,1,1,1,1,920688,0.771,0.39,2.381,0.333,2,0.964192,98192098.08,44122613.84,22272.89946,0
4119806,2014,7,1,6,134.1666667,1,1,1,1,1,0.444444444,16.1,50,0.703333333,0.74,0.98,0.12,0,0,4,41,805,0.514285714,0.485714286,0.98136646,0,0.007453416,0.002484472,0,1,0.059627329,17815.4792,1,0,3,1,1,0,0,1,1,1,1,1,1,248419,0.747,0.39,3.594,0.481,3,0.973954,41261352.96,20038047.93,24891.98501,0
5214879,2014,6.6,1,1,251,1,1,1,1,1,1,17.92857143,14,0.333333333,0,1,0,0,0,5,52,251,0.529880478,0.470119522,0.023904382,0,0.035856574,0,0,1,0.023904382,11561.9339,0,0,3,1,1,0,1,1,1,1,0,1,1,33934,0.731,0.306,2.517,-0.082,3,1,15439241.28,7692207.54,30646.24518,1
3507605,2014,5.8,1,43,201.4883721,1,1,1,1,0.697674419,0.261763115,18.27848101,474,0.568917018,0.504219409,1,0,0,0,3,35,8664,0.513388735,0.486611265,0.718259465,0.022045245,0.186403509,0.004039705,0.000461681,0.846606648,0.036241921,29349.1769,1,0,3,1,1,1,1,1,1,1,0,1,1,4662293,0.909,0.441,1.443,0.589,3,0.939615,567354288.5,249809812.7,28833.08088,0
3519071,2014,6.459644497,0.993791461,33,350.7878788,1,1,1,1,1,0.000918274,24.16701461,479,0.629436326,0.617954071,1,0,0,0,3,35,11576,0.513562543,0.486437457,0.415255702,0.038959917,0.194022115,0.005442294,0.000431928,1,0.056928127,48506.32909,1,0,3,1,0,0,1,1,1,1,0,0,1,10308905,0.885,0.348,1.77,0.69,3,0.987257838,716808917,260278711.3,22484.33926,0
3547106,2014,6.2,1,1,226,1,1,1,1,1,0,16.14285714,14,0.714285714,0.785714286,0.785714286,0.214285714,0,0,3,35,226,0.517699115,0.482300885,0.690265487,0.008849558,0.283185841,0.004424779,0,1,0.017699115,16464.42482,0,0,0,0,0,0,1,1,1,1,0,1,0,48290,0.866,0.339,2.496,0.53,2,0.970709,17072424.32,7102076.46,31425.11708,0
4114609,2014,6.1,1,17,145.7058824,1,1,1,1,1,0.584775087,19.20155039,129,0.764857881,0.868217054,0.899224806,0.124031008,0,0.007518797,4,41,2477,0.528461849,0.471538151,0.698021801,0.003229713,0.117884538,0.003229713,0.002422285,0.992329431,0.032297134,33995.84371,1,0,3,1,0,1,1,1,1,1,0,0,1,1709957,0.819,0.44,0.808,0.112,2,0.958683,144986068.9,70021863.98,28268.81872,0
4122107,2014,6.2,1,2,92.5,1,1,1,1,1,0.25,13.21428571,14,0.75,0.857142857,0.857142857,0.142857143,0,0,4,41,185,0.562162162,0.437837838,0.756756757,0,0.118918919,0.005405405,0,1,0.037837838,16826.14531,0,1,2,0,0,0,1,0,1,1,0,1,1,56738,0.771,0.357,3.196,0.757,2,0.936656,10552695.89,4039884.14,21837.21157,0
4205902,2014,5.741555931,0.60111138,15,264.0666667,1,1,1,1,1,0.751111111,19.90452261,199,0.634840871,0.603015075,0.296482412,0.055276382,0,0.673366834,4,42,3961,0.51350669,0.48649331,0.60944206,0.013127998,0.057056299,0.000252461,0.001009846,0.921989397,0.054026761,39301.44968,1,1,3,1,0,0,0,1,1,1,0,0,1,2508454,0.886,0.31,0.285,0.228,3,0.962981603,186479268,70703907.17,17850.01443,1
4208302,2014,5.825426621,0.589590444,9,631.3333333,1,1,1,1,0.888888889,1,21.77011494,261,0.527458493,0.409961686,0.582375479,0.432950192,0,0,4,42,5682,0.512319606,0.487680394,0.36219641,0.009327702,0.076029567,0.001055966,0.000879972,0.960753256,0.049102429,24589.56211,1,0,3,1,1,1,1,1,1,1,0,1,1,1352819,0.922,0.41,0.621,0.247,2,0.948943487,0,0,0,0
3503901,2014,6,1,21,271.047619,1,1,1,1,0.857142857,0.056689342,20.32857143,280,0.557738095,0.45,0.992857143,0.017857143,0,0,3,35,5692,0.505621926,0.494378075,0.567814477,0.043218552,0.253689389,0.002810963,0.015811666,0.950281096,0.042867182,45716.06164,1,0,3,1,1,0,1,1,1,1,0,0,1,3778478,0.918,0.475,2.783,1.591,1,0.971803,311290849.5,120806466.2,21223.9048,0
3515103,2014,5.942784693,0.842784693,18,127.0555556,1,1,1,1,0.722222222,0,19.38135593,118,0.519774011,0.406779661,1,0,0,0,3,35,2287,0.520769567,0.479230433,0.493659816,0.035854832,0.325317009,0.003060778,0.003935286,0.946655007,0.058592042,14178.30475,1,1,3,1,1,1,1,1,1,1,1,0,0,946997,0.877,0.424,4.025,2.432,2,0.978574871,234663390.7,90733354.53,39673.52625,0
4209854,2014,7.3,1,3,103,1,1,1,1,1,0.111111111,16.26315789,19,0.701754386,0.736842105,0.736842105,0.368421053,0,0,4,42,309,0.55987055,0.44012945,0.902912621,0.003236246,0.035598706,0,0,0.760517799,0.058252427,31226.2756,0,0,3,1,1,1,1,1,1,1,0,1,1,145483,0.861,0.36,1.077,0.232,3,0.974133,20145757.69,8746291.93,28305.15188,1
3517802,2014,7,1,2,206.5,1,1,1,1,0.5,0.25,15.2962963,27,0.672839506,0.703703704,1,0,0,0,3,35,413,0.510895884,0.489104116,0.537530266,0.004842615,0.428571429,0.014527845,0,0.953995157,0.004842615,22817.23483,1,0,2,0,0,0,1,1,1,1,0,1,1,195201,0.842,0.356,3.146,1.338,1,0.964417,33785740.33,16231581.95,39301.65121,0
4102109,2014,7,1,8,191.375,1,1,1,1,1,0.5625,17.20224719,89,0.777153558,0.898876404,0.943820225,0,0,0.06741573,4,41,1531,0.516002613,0.483997387,0.751143044,0.007184847,0.20182887,0.005225343,0,1,0.047681254,19774.56894,0,0,3,1,1,0,1,1,1,1,0,0,0,511410,0.79,0.415,0.811,0.129,1,0.997395,64361873.21,24238691.65,15831.93445,0
4104600,2014,6.7,1,5,212.8,1,1,1,1,1,0.36,16.12121212,66,0.684343434,0.712121212,0.96969697,0.106060606,0,0,4,41,1064,0.507518797,0.492481203,0.828007519,0.00093985,0.146616541,0.001879699,0.00093985,0.95018797,0.051691729,49645.31164,1,0,3,1,1,1,1,0,1,1,1,0,0,777396,0.758,0.382,2.704,0.198,3,0.986877,48039008.09,21543533.79,20247.68213,0
4106571,2014,5.9,1,2,184.5,1,1,1,1,1,1,15.375,24,0.8125,0.958333333,0.916666667,0.041666667,0.041666667,0,4,41,369,0.479674797,0.520325203,0.737127371,0.002710027,0.051490515,0.013550136,0,1,0.078590786,20171.73721,0,0,3,1,1,1,1,1,1,1,0,0,0,88352,0.75,0.423,3.669,0.77,2,0.861995,19972927.7,8549831.59,23170.27531,0
4314035,2014,5.408474576,0.527845036,4,100.25,1,1,1,1,1,1,10.83783784,37,0.657657658,0.702702703,0.918918919,0.054054054,0.027027027,0,4,43,401,0.511221945,0.488778055,0.379052369,0.004987531,0.014962594,0,0,0.516209476,0.037406484,19947.2191,1,0,2,0,0,0,1,1,1,1,0,1,1,73924,0.822,0.347,1.497,0.164,1,0.869692429,33462364.89,16082988.18,40107.20244,1
3502408,2014,6.6,1,1,227,1,1,1,1,1,0,17.46153846,13,0.487179487,0.307692308,0.692307692,0.307692308,0,0,3,35,227,0.471365639,0.528634361,0.440528634,0.008810573,0.13215859,0,0,1,0.008810573,15850.8738,0,0,3,1,1,0,1,1,1,1,0,1,0,62928,0.868,0.356,3.092,1.473,1,0.982449,22423800.84,10098771.51,44487.98022,1
3515350,2014,5.6,1,5,128.6,1,1,1,1,0.8,0,15.30952381,42,0.666666667,0.80952381,0.714285714,0.285714286,0,0,3,35,643,0.500777605,0.499222395,0.387247278,0.01088647,0.516329705,0,0.00155521,0.738724728,0.037325039,10743.18523,1,0,2,0,0,0,1,1,1,1,0,1,0,104048,0.825,0.382,6.481,4.343,1,1,44493723.22,20850720.49,32427.24804,0
4126355,2014,8.1,1,1,316,1,1,1,1,1,1,18.58823529,17,0.745098039,0.823529412,0.941176471,0.058823529,0,0,4,41,316,0.465189873,0.534810127,0.939873418,0.006329114,0.050632911,0,0,1,0.132911392,40891.81734,0,0,3,1,1,0,1,1,1,1,0,1,1,190515,0.806,0.415,0.631,0.029,2,1,22173301.29,10114862.37,32009.05813,0
3521606,2014,6.1,1,1,308,1,1,1,1,1,0,19.25,16,0.59375,0.625,0.9375,0.0625,0,0,3,35,308,0.577922078,0.422077922,0.866883117,0.00974026,0.051948052,0,0,1,0.051948052,9232.591539,0,1,3,1,1,0,1,1,1,1,0,1,1,75292,0.834,0.373,4.276,2.331,2,0.980494,19510801.23,7442109.24,24162.69234,1
3540259,2014,5.7,1,1,303,1,1,1,1,1,1,18.9375,16,0.760416667,0.875,0.8125,0.1875,0,0,3,35,303,0.544554455,0.455445545,0.508250825,0.04290429,0.389438944,0,0,1,0.112211221,12784.36759,0,1,2,0,0,1,1,1,1,1,0,0,0,56098,0.822,0.323,1.909,0.48,1,0.957114,21141684.93,8442257.07,27862.23455,0
3549250,2014,6.9,1,1,107,1,1,1,1,1,0,8.230769231,13,0.487179487,0.384615385,1,0,0,0,3,35,107,0.495327103,0.504672897,0.560747664,0.046728972,0.364485981,0.009345794,0,1,0.261682243,15654.0672,0,0,3,1,1,0,1,1,1,1,0,0,0,29351,0.876,0.314,2.886,2.441,2,0.989583,10494381.84,3889059.21,36346.34776,1
3527504,2014,6.1,1,1,140,1,1,1,1,1,0,15.55555556,9,0.333333333,0,1,0,0,0,3,35,140,0.542857143,0.457142857,0.75,0.042857143,0.185714286,0,0,1,0,15731.03609,0,0,2,0,0,1,1,0,1,1,0,1,1,37047,0.859,0.433,1.174,0,1,0.993642,16959602.82,6231586.93,44511.33521,0
3540507,2014,5.7,1,1,522,1,1,1,1,1,0,18,29,0.534482759,0.551724138,1,0,0,0,3,35,522,0.5,0.5,0.639846743,0.011494253,0.149425287,0,0,1,0.022988506,16071.32569,1,0,1,0,0,1,0,1,1,1,1,1,1,147245,0.823,0.407,5.427,2.676,2,0.963037,36054216.2,16767352.15,32121.36427,0
3536307,2014,6.7,1,2,462,1,1,1,1,1,0,19.25,48,0.756944444,0.854166667,0.791666667,0.208333333,0,0,3,35,924,0.493506494,0.506493507,0.635281385,0.054112554,0.288961039,0.002164502,0,1,0.012987013,51772.634,1,0,2,0,1,1,1,1,1,1,0,1,1,722694,0.855,0.356,2.528,0.749,3,0.9625,64968690.14,27803989.95,30090.89821,1
3300159,2014,5.106372549,0.612745098,3,288.3333333,1,1,1,1,0.666666667,0,13.10606061,66,0.590909091,0.560606061,1,0,0,0,3,33,865,0.530635838,0.469364162,0.680924856,0.060115607,0.198843931,0,0,0.991907515,0.062427746,13106.14336,0,0,3,1,0,1,1,1,1,1,1,1,0,142621,0.707,0.377,2.943,-0.575,3,0.923838426,0,0,0,1
4313300,2014,5.502178988,0.557976654,5,257.4,1,1,1,1,1,1,14.3,90,0.711111111,0.777777778,0.911111111,0.133333333,0,0,4,43,1287,0.549339549,0.450660451,0.102564103,0.001554002,0.010878011,0,0,0.770784771,0.04040404,34097.80008,0,0,3,1,1,1,1,1,1,1,0,1,1,845114,0.841,0.373,1.095,0.094,3,0.936148474,88424904.02,36751148.64,28555.67105,1
5217708,2014,5.237815126,0.637815126,8,144.25,1,1,1,1,1,0.5625,19.55932203,59,0.536723164,0.423728814,0.830508475,0.186440678,0,0,5,52,1154,0.521663778,0.478336222,0.395147314,0.012131716,0.313691508,0.00779896,0.000866551,0.862218371,0.083188908,22934.51906,1,0,3,1,0,0,1,1,1,1,0,0,0,408487,0.767,0.423,3.481,-0.473,2,0.960494961,46971962.36,23028481.18,19955.35631,1
3518008,2014,6.9,1,1,119,1,1,1,1,1,0,9.153846154,13,0.474358974,0.307692308,0,1,0,0,3,35,119,0.487394958,0.512605042,0.68907563,0,0.092436975,0,0,1,0.067226891,12957.09451,1,0,2,0,0,0,1,1,1,1,0,0,0,26186,0.857,0.339,2.882,0.833,2,0.967691,13856276.07,4826141.1,40555.80756,0
3159605,2014,5.661153017,0.816271552,8,228.125,1,1,1,1,0.375,0.140625,19.01041667,96,0.475694444,0.322916667,0.854166667,0.166666667,0,0,3,31,1825,0.516712329,0.483287671,0.647123288,0.056438356,0.263561644,0,0,0.753972603,0.038356164,33220.7205,1,0,2,0,0,1,1,1,1,1,0,1,1,1360090,0.816,0.406,2.155,0.656,1,0.921597367,100342571.6,43812949.35,24007.09553,0
3555109,2014,6.457722008,0.534749035,4,266.25,1,1,1,1,1,0,16.38461538,65,0.635897436,0.615384615,0.8,0.246153846,0,0,3,35,1065,0.528638498,0.471361502,0.850704225,0.011267606,0.083568075,0.002816901,0.001877934,1,0.071361502,16233.89453,0,0,3,1,0,0,1,1,1,1,0,1,0,244580,0.901,0.416,1.246,0.581,2,0.983141903,59298442.2,27288166.02,25622.6911,1
3557303,2014,5.554177898,0.545148248,3,492.3333333,1,1,1,1,1,0,19.18181818,77,0.66017316,0.662337662,0.896103896,0.12987013,0,0.012987013,3,35,1477,0.475964794,0.524035207,0.751523358,0.014895058,0.146919431,0.000677048,0.007447529,1,0.025727827,23327.17053,0,1,3,1,1,0,1,1,1,1,0,1,0,251280,0.867,0.348,0.856,0.69,1,0.923681321,0,0,0,0
4209201,2014,5.8,1,1,111,1,1,1,1,1,0,13.875,8,0.458333333,0.25,0.625,0.375,0,0,4,42,111,0.45945946,0.540540541,0.846846847,0,0.045045045,0.009009009,0,1,0.081081081,35764.9082,0,0,3,1,0,1,1,1,1,1,0,1,1,80256,0.905,0.326,0.267,0.071,2,0.965909,9743401.44,4014952.8,36170.74595,1
3170438,2014,5.1,1,1,319,1,1,1,1,1,0,13.86956522,23,0.594202899,0.52173913,0.434782609,0.565217391,0,0,3,31,319,0.532915361,0.46708464,0.489028213,0.012539185,0.470219436,0,0,1,0.043887147,24138.05395,1,0,2,0,1,1,1,1,1,1,0,1,0,108283,0.76,0.406,5.393,2.49,2,0.828836,20897783.93,8904605.91,27914.12511,1
5107768,2014,6.471294118,0.616470588,2,222.5,1,1,1,1,1,0.25,23.42105263,19,0.552631579,0.473684211,0.631578947,0.210526316,0,0.157894737,5,51,445,0.514606742,0.485393258,0.453932584,0.011235955,0.433707865,0,0,0.91011236,0.06741573,132548.3826,1,1,3,1,1,1,1,0,1,0,0,1,0,389030,0.718,0.398,0.113,1.936,2,0.989613668,29027405.83,12124418.15,27245.88348,0
3112653,2014,5.6,1,2,211.5,1,1,1,1,1,0.25,17.625,24,0.604166667,0.625,0.833333333,0.166666667,0,0,3,31,423,0.553191489,0.446808511,0.179669031,0.111111111,0.63356974,0.007092199,0,0.884160757,0.073286052,7362.50038,1,0,0,0,1,0,1,0,1,1,0,1,1,38800,0.706,0.431,10.829,3.258,2,0.970041,16594791.1,7636014.41,18052.04352,0
3164803,2014,6.5,1,1,105,1,1,1,1,1,0,10.5,10,0.566666667,0.5,1,0,0,0,3,31,105,0.476190476,0.523809524,0.4,0.038095238,0.561904762,0,0,0,0,10400.64308,1,0,2,0,0,1,0,1,1,1,0,1,0,16755,0.715,0.423,7.478,3.636,1,0.990017,9106475.8,4438458.41,42271.03248,0
4122172,2014,6.8,1,4,78.25,1,1,1,1,0.25,0.0625,14.9047619,21,0.76984127,0.952380952,0.80952381,0.19047619,0,0,4,41,313,0.517571885,0.482428115,0.45686901,0.009584665,0.476038339,0,0,0.862619808,0.134185304,19329.75417,1,0,3,1,1,1,1,1,1,1,0,0,0,78711,0.677,0.406,8.297,1.696,1,0.919077,14204100.99,6766236,21617.36741,0
3143807,2014,5.5,1,2,206.5,1,1,1,1,1,1,15.2962963,27,0.469135802,0.296296296,0.740740741,0.259259259,0,0,3,31,413,0.527845036,0.472154964,0.624697337,0.004842615,0.065375303,0,0,0.84503632,0.03874092,8517.000158,1,0,3,1,0,1,1,1,1,1,0,1,1,53887,0.732,0.389,9.116,3.631,1,0.977562,15384118.55,6624811.21,16040.70511,0
3163409,2014,6.3,1,1,241,1,1,1,1,1,1,14.17647059,17,0.696078431,0.941176471,0.941176471,0.058823529,0,0,3,31,241,0.514522822,0.485477178,0.215767635,0.058091286,0.651452282,0.004149378,0,1,0,8091.190869,0,0,2,0,1,1,1,0,1,1,1,1,0,46079,0.754,0.44,8.021,1.776,1,1,17750455.22,8501275.1,35275.00041,0
3160801,2014,5.8,1,1,454,1,1,1,1,1,1,21.61904762,21,0.642857143,0.666666667,0.476190476,0.523809524,0,0,3,31,454,0.577092511,0.422907489,0.165198238,0.079295154,0.731277533,0,0,1,0.178414097,11871.57458,1,0,3,1,1,1,1,1,1,1,1,1,1,59132,0.76,0.355,4.167,1.301,1,0.95841,18319063.52,7698165.48,16956.31163,1
3153301,2014,5.5,1,1,299,1,1,1,1,1,0,23,13,0.358974359,0.076923077,0.923076923,0.076923077,0,0,3,31,299,0.531772575,0.468227425,0.214046823,0.066889632,0.551839465,0.006688963,0,1,0.076923077,7334.987553,1,0,3,1,1,1,1,1,1,1,0,1,0,22394,0.673,0.372,12.971,6.542,1,0.993534,14444737.8,6420193.29,21472.21836,1
3131158,2014,5.7,1,4,176,1,1,1,1,0.5,0.25,17.17073171,41,0.467479675,0.365853659,0.43902439,0.56097561,0,0,3,31,704,0.522727273,0.477272727,0.255681818,0.045454545,0.657670455,0.007102273,0.002840909,0.967329546,0.019886364,6318.444755,1,0,3,1,1,0,0,1,1,1,0,1,1,113113,0.753,0.338,6.574,1.936,3,0.993304,34423818.75,16699214.49,23720.47513,0
3169109,2014,6,1,2,237,1,1,1,1,1,0,17.55555556,27,0.432098765,0.259259259,0.777777778,0.222222222,0,0,3,31,474,0.544303798,0.455696203,0.719409283,0.008438819,0.082278481,0,0,0.713080169,0.156118143,7770.245295,0,0,3,1,1,1,1,1,1,1,0,1,0,47484,0.748,0.338,4.106,0.485,1,0.989553,27849128.82,11907118.28,25120.5027,0
5213509,2014,4.4,1,11,64.90909091,1,1,0.727272727,1,0.181818182,0.008264463,18.78947368,38,0.543859649,0.605263158,0.578947368,0.421052632,0,0,5,52,714,0.553221289,0.446778712,0.096638655,0.068627451,0.56162465,0.009803922,0.00140056,0.642857143,0.068627451,8961.293704,1,0,3,1,1,0,1,1,1,1,0,1,1,73868,0.686,0.478,10.579,-1.383,1,0.94706,31633500.5,15816750.25,22152.31127,0
3171907,2014,6.3,1,1,355,1,1,1,1,1,1,18.68421053,19,0.394736842,0.157894737,0.842105263,0.157894737,0,0,3,31,355,0.487323944,0.512676056,0.216901409,0.033802817,0.723943662,0,0,1,0.135211268,7245.84906,0,0,2,0,0,1,0,1,1,1,0,1,0,41236,0.702,0.431,13.892,6.857,2,1,23778579.93,11785351.59,33198.17349,0
2313252,2014,5.136833856,0.536833856,4,332.5,1,1,1,1,0.25,0.25,22.93103448,58,0.635057471,0.672413793,0.913793103,0.086206897,0,0,2,23,1330,0.522556391,0.477443609,0.454887218,0.009774436,0.265413534,0.00075188,0,0.654135338,0.040601504,6823.418133,1,0,3,1,1,0,0,1,1,1,0,0,1,60885,0.64,0.436,25.18,10.809,3,0.936442985,48609289.01,23401194.85,17594.88335,0
3112109,2014,5.6,1,2,207,1,1,1,1,1,0.25,12.9375,32,0.5,0.40625,0.8125,0.1875,0,0.03125,3,31,414,0.514492754,0.485507246,0.166666667,0.009661836,0.079710145,0,0,0.809178744,0.06763285,10363.5023,1,1,3,1,0,0,0,0,1,1,0,1,0,56326,0.706,0.364,8.599,2.821,2,0.99236,19336040.17,9280141.08,22415.79971,0
4115457,2014,5.7,1,3,130.6666667,1,1,1,1,0.666666667,0.111111111,17.04347826,23,0.789855072,0.913043478,0.956521739,0.043478261,0,0,4,41,392,0.535714286,0.464285714,0.857142857,0.00255102,0.12244898,0,0,0.823979592,0.030612245,13011.21049,0,0,3,1,1,1,1,1,1,1,1,1,0,63976,0.65,0.415,10.847,1.954,2,0.979987,0,0,0,0
5200209,2014,6.2,1,1,120,1,1,1,1,1,0,10.90909091,11,0.787878788,0.909090909,0.818181818,0.181818182,0,0,5,52,120,0.558333333,0.441666667,0.658333333,0.008333333,0.141666667,0.008333333,0,1,0.033333333,23326.13802,0,0,3,1,0,0,1,1,1,1,0,1,0,46816,0.806,0.361,1.783,-0.135,2,1,12984882.87,6347731.02,52897.7585,1
3111804,2014,6.2,1,5,107.8,1,1,1,1,0.6,0.36,14.97222222,36,0.518518519,0.388888889,0.694444444,0.305555556,0,0,3,31,539,0.54174397,0.45825603,0.523191095,0.042671614,0.378478664,0.003710575,0,0.955473098,0.174397032,23621.91946,0,0,3,1,1,1,1,1,1,1,0,1,0,282164,0.817,0.423,2.099,0.603,1,0.988553,36087082.2,17433350.16,32343.87785,1
4114500,2014,5.9,1,8,89.5,1,1,1,1,0.25,0.390625,15.23404255,47,0.709219858,0.765957447,0.85106383,0.021276596,0.127659574,0,4,41,716,0.520949721,0.479050279,0.705307263,0.012569832,0.24301676,0.002793296,0,0.824022346,0.083798883,21795.9524,1,0,3,1,1,1,1,1,1,1,0,1,0,297188,0.758,0.498,5.532,0.824,1,0.935816,34950880.96,15866062.67,22159.30541,1
3154705,2014,6,1,2,121,1,1,1,1,0.5,0.25,15.125,16,0.5,0.375,1,0,0,0,3,31,242,0.47107438,0.52892562,0.326446281,0.061983471,0.52892562,0,0,0.946280992,0.041322314,24034.41193,1,0,0,0,0,1,1,0,1,1,1,1,0,96330,0.834,0.364,2.681,0.485,3,0.995728,0,0,0,0
4128005,2014,6.3,1,7,191.8571429,1,1,1,1,0.857142857,0.326530612,17.90666667,75,0.78,0.906666667,0.933333333,0.08,0,0,4,41,1343,0.538346984,0.461653016,0.665673865,0.007446016,0.224869695,0.003723008,0.001489203,0.980640357,0.101265823,31987.98476,0,0,3,1,0,0,1,1,1,1,1,1,0,701049,0.782,0.382,2.986,0.348,3,0.912942,69265764.36,32192118.57,23970.30422,0
4308078,2014,5.328980322,0.592128801,4,144,1,1,1,1,1,0.5625,16,36,0.722222222,0.805555556,0.611111111,0.388888889,0,0.027777778,4,43,576,0.482638889,0.517361111,0.809027778,0.067708333,0.032986111,0,0,0.753472222,0.100694444,25654.72752,0,0,3,1,1,0,1,1,1,1,0,1,1,103850,0.766,0.382,1.187,0.729,3,0.917662428,0,0,0,1
5219308,2014,5.8,1,7,283,1,1,1,1,1,0.020408163,22.25842697,89,0.58988764,0.516853933,0.988764045,0.011235955,0,0,5,52,1981,0.522463402,0.477536598,0.227158001,0.0227158,0.655224634,0.005047956,0.000504796,1,0.0681474,24758.04915,0,0,3,1,1,1,1,1,1,1,1,0,0,945460,0.808,0.415,1.374,-0.092,2,0.974552,111263274.6,54844122.84,27685.06958,1
3138807,2014,6.226508621,0.635775862,3,324,1,1,1,1,0.666666667,0.444444444,17.67272727,55,0.639393939,0.618181818,0.727272727,0.290909091,0,0,3,31,972,0.482510288,0.517489712,0.098765432,0.041152263,0.839506173,0,0,0.981481482,0.034979424,23021.23527,0,0,3,1,0,1,1,1,1,1,0,0,1,419677,0.819,0.423,2.442,0.619,1,0.998077625,41329760.96,16745598.17,17227.98166,1
